0	489	0	22.1133443875
1	497	0	22.2934968096
2	3773	0	61.4247507117
3	5934	0	77.0324606903
4	9598	0	97.9693829724
5	19557	0	139.8463442497
6	16073	0	126.7793358557
7	11414	0	106.8363234111
8	9375	0	96.8245836552
9	7571	0	87.0114934937
10	5782	0	76.0394634384
11	5202	0	72.124891681
12	5079	0	71.2671032104
13	4965	0	70.4627561198
14	4921	0	70.1498396292
15	4832	0	69.5125887879
16	4686	0	68.4543643605
17	4624	0	68
18	4616	0	67.9411510059
19	4427	0	66.5357047006
20	4361	0	66.0378679244
21	4453	0	66.7308024828
22	4437	0	66.6108099335
23	4231	0	65.0461374718
24	4316	0	65.6962708226
25	4252	0	65.2073615476
26	4160	0	64.4980619864
27	4051	0	63.6474665639
28	4126	0	64.233947411
29	4013	0	63.3482438588
30	3833	0	61.9112267687
31	4019	0	63.3955834424
32	3824	0	61.838499335
33	3719	0	60.983604354
34	3802	0	61.6603600379
35	3776	0	61.4491659829
36	3637	0	60.3075451333
37	3572	0	59.7662111899
38	3505	0	59.2030404625
39	3588	0	59.8999165275
40	3580	0	59.8331012066
41	3455	0	58.7792480387
42	3502	0	59.1776985021
43	3441	0	58.6600375042
44	3397	0	58.2837884836
45	3389	0	58.2151183113
46	3332	0	57.7234787586
47	3233	0	56.8594759033
48	3294	0	57.3933794091
49	3243	0	56.9473440996
50	3245	0	56.9649014745
51	3148	0	56.1070405564
52	3112	0	55.7853027239
53	3122	0	55.8748601788
54	3153	0	56.1515805655
55	3092	0	55.6057550978
56	3151	0	56.1337688027
57	2917	0	54.0092584656
58	2977	0	54.5618914628
59	3025	0	55
60	2986	0	54.6443043693
61	2852	0	53.4041196913
62	2815	0	53.0565735795
63	2879	0	53.6563137012
64	2891	0	53.7680202351
65	2838	0	53.2728824075
66	2851	0	53.3947562969
67	2878	0	53.646994324
68	2825	0	53.1507290637
69	2713	0	52.0864665724
70	2714	0	52.0960651105
71	2746	0	52.4022900263
72	2741	0	52.3545604508
73	2638	0	51.3614641536
74	2605	0	51.0392006207
75	2550	0	50.4975246918
76	2518	0	50.1796771612
77	2608	0	51.0685813392
78	2552	0	50.5173237613
79	2578	0	50.7740090991
80	2546	0	50.4579032462
81	2551	0	50.5074251967
82	2520	0	50.199601592
83	2502	0	50.0199960016
84	2577	0	50.764160586
85	2509	0	50.0899191455
86	2382	0	48.8057373676
87	2436	0	49.355850717
88	2324	0	48.2078831728
89	2382	0	48.8057373676
90	2378	0	48.7647413609
91	2330	0	48.2700735446
92	2417	0	49.1629942131
93	2320	0	48.1663783152
94	2339	0	48.3632091574
95	2310	0	48.0624593628
96	2319	0	48.1559965113
97	2226	0	47.1805044483
98	2317	0	48.1352261862
99	2234	0	47.2652091924
100	2219	0	47.1062628533
101	2237	0	47.2969343615
102	2256	0	47.4973683482
103	2274	0	47.6864760703
104	2207	0	46.9787185862
105	2148	0	46.346520905
106	2240	0	47.3286382648
107	2054	0	45.3210767745
108	2129	0	46.1410879802
109	2120	0	46.0434577329
110	2173	0	46.6154480832
111	2195	0	46.8508271005
112	2082	0	45.6289381862
113	2031	0	45.066617357
114	2064	0	45.4312667664
115	2102	0	45.8475735454
116	2093	0	45.7493169348
117	2102	0	45.8475735454
118	2097	0	45.7930125674
119	2057	0	45.3541618818
120	1993	0	44.6430285711
121	2089	0	45.7055795281
122	1980	0	44.4971909226
123	2059	0	45.3762052182
124	2032	0	45.0777106783
125	1960	0	44.2718872424
126	2029	0	45.0444225182
127	1979	0	44.4859528391
128	1962	0	44.2944691807
129	1950	0	44.1588043316
130	1923	0	43.8520238986
131	1954	0	44.2040722106
132	2036	0	45.1220566907
133	1977	0	44.4634681508
134	1907	0	43.6692111218
135	1899	0	43.577517139
136	1909	0	43.6921045499
137	1920	0	43.8178046004
138	1904	0	43.6348484585
139	1923	0	43.8520238986
140	1850	0	43.0116263352
141	1905	0	43.6463056856
142	1882	0	43.382023927
143	1873	0	43.2781700168
144	1882	0	43.382023927
145	1870	0	43.2434966209
146	1846	0	42.9651021179
147	1865	0	43.1856457634
148	1836	0	42.8485705713
149	1873	0	43.2781700168
150	1777	0	42.1544778167
151	1802	0	42.4499705536
152	1819	0	42.6497362243
153	1788	0	42.2847490237
154	1778	0	42.1663372846
155	1702	0	41.2553026895
156	1831	0	42.7901857907
157	1858	0	43.1045241245
158	1771	0	42.083250825
159	1748	0	41.8090899207
160	1770	0	42.0713679359
161	1785	0	42.2492603486
162	1793	0	42.3438307195
163	1698	0	41.2067955561
164	1763	0	41.9880935504
165	1778	0	42.1663372846
166	1680	0	40.9878030638
167	1708	0	41.3279566395
168	1738	0	41.6893271714
169	1728	0	41.5692193817
170	1638	0	40.4722126897
171	1653	0	40.6571027005
172	1603	0	40.0374824383
173	1571	0	39.6358423652
174	1656	0	40.6939798988
175	1663	0	40.7798970082
176	1684	0	41.0365690574
177	1656	0	40.6939798988
178	1696	0	41.1825205639
179	1702	0	41.2553026895
180	1610	0	40.1248052955
181	1632	0	40.3980197534
182	1718	0	41.4487635521
183	1658	0	40.718546143
184	1663	0	40.7798970082
185	1652	0	40.6448028658
186	1667	0	40.8289113252
187	1663	0	40.7798970082
188	1632	0	40.3980197534
189	1628	0	40.3484820037
190	1558	0	39.471508712
191	1654	0	40.6693988153
192	1601	0	40.0124980475
193	1583	0	39.7869325282
194	1594	0	39.9249295554
195	1502	0	38.7556447502
196	1631	0	40.3856410126
197	1629	0	40.3608721412
198	1517	0	38.9486841883
199	1565	0	39.5600808897
200	1597	0	39.9624824054
201	1528	0	39.0896405714
202	1593	0	39.912404087
203	1561	0	39.5094925303
204	1526	0	39.0640499692
205	1610	0	40.1248052955
206	1585	0	39.8120584748
207	1504	0	38.7814388593
208	1567	0	39.5853508258
209	1541	0	39.2555728528
210	1543	0	39.2810386828
211	1482	0	38.4967531098
212	1466	0	38.2883794382
213	1558	0	39.471508712
214	1523	0	39.0256326022
215	1446	0	38.0263066837
216	1506	0	38.8072158239
217	1485	0	38.535697736
218	1553	0	39.4081209905
219	1450	0	38.0788655293
220	1466	0	38.2883794382
221	1447	0	38.0394532032
222	1461	0	38.2230297072
223	1504	0	38.7814388593
224	1442	0	37.9736750921
225	1456	0	38.1575680567
226	1442	0	37.9736750921
227	1459	0	38.1968585096
228	1504	0	38.7814388593
229	1520	0	38.9871773792
230	1498	0	38.7040049607
231	1452	0	38.1051177665
232	1465	0	38.275318418
233	1415	0	37.6164857476
234	1416	0	37.6297754445
235	1488	0	38.574603044
236	1439	0	37.9341534768
237	1471	0	38.3536178215
238	1478	0	38.4447655735
239	1433	0	37.8549864615
240	1446	0	38.0263066837
241	1424	0	37.7359245282
242	1471	0	38.3536178215
243	1388	0	37.2558720204
244	1419	0	37.6696164037
245	1390	0	37.2827037646
246	1410	0	37.549966711
247	1358	0	36.8510515454
248	1402	0	37.4432904537
249	1401	0	37.4299345444
250	1470	0	38.3405790254
251	1356	0	36.823905279
252	1405	0	37.483329628
253	1348	0	36.7151195014
254	1382	0	37.1752605909
255	1412	0	37.5765884561
256	1410	0	37.549966711
257	1339	0	36.5923489271
258	1472	0	38.3666521865
259	1380	0	37.148351242
260	1345	0	36.6742416418
261	1362	0	36.9052841745
262	1352	0	36.7695526217
263	1321	0	36.3455636908
264	1313	0	36.235341864
265	1323	0	36.3730669589
266	1419	0	37.6696164037
267	1365	0	36.9459064038
268	1395	0	37.349698794
269	1374	0	37.0675059857
270	1433	0	37.8549864615
271	1298	0	36.0277670693
272	1346	0	36.6878726557
273	1331	0	36.4828726939
274	1396	0	37.3630833845
275	1307	0	36.1524549651
276	1258	0	35.4682957019
277	1313	0	36.235341864
278	1309	0	36.1801050303
279	1205	0	34.7131099154
280	1196	0	34.5832329316
281	1220	0	34.9284983931
282	1179	0	34.3365694268
283	1078	0	32.8329103188
284	1070	0	32.7108544676
285	1047	0	32.3573793747
286	1070	0	32.7108544676
287	1084	0	32.9241552663
288	1081	0	32.8785644455
289	1039	0	32.2335229226
290	1077	0	32.8176781628
291	1010	0	31.7804971641
292	1028	0	32.0624390838
293	1014	0	31.8433666562
294	1064	0	32.6190128606
295	987	0	31.4165561448
296	1034	0	32.1558703816
297	1034	0	32.1558703816
298	1039	0	32.2335229226
299	1001	0	31.6385840391
300	1021	0	31.9530906173
301	971	0	31.1608729018
302	1025	0	32.0156211872
303	1006	0	31.7175030543
304	1004	0	31.6859590355
305	1000	0	31.6227766017
306	1038	0	32.2180073872
307	999	0	31.6069612586
308	1050	0	32.403703492
309	993	0	31.5119025132
310	1027	0	32.0468407179
311	991	0	31.4801524774
312	1017	0	31.8904374382
313	1004	0	31.6859590355
314	1008	0	31.7490157328
315	1031	0	32.109188716
316	1037	0	32.2024843762
317	1031	0	32.109188716
318	1057	0	32.511536414
319	1013	0	31.8276609257
320	978	0	31.2729915422
321	1036	0	32.1869538789
322	1019	0	31.921779399
323	1019	0	31.921779399
324	988	0	31.432467291
325	1021	0	31.9530906173
326	950	0	30.8220700148
327	999	0	31.6069612586
328	974	0	31.2089730687
329	1016	0	31.874754901
330	939	0	30.6431068921
331	972	0	31.1769145362
332	956	0	30.9192496675
333	1044	0	32.3109888428
334	997	0	31.5753068077
335	973	0	31.192947921
336	1029	0	32.0780298647
337	996	0	31.5594676761
338	965	0	31.064449134
339	957	0	30.9354165965
340	948	0	30.7896086367
341	1020	0	31.9374388453
342	968	0	31.1126983722
343	952	0	30.8544972411
344	955	0	30.9030742807
345	986	0	31.4006369362
346	907	0	30.1164406928
347	1034	0	32.1558703816
348	961	0	31
349	975	0	31.224989992
350	1008	0	31.7490157328
351	953	0	30.8706980809
352	975	0	31.224989992
353	967	0	31.0966236109
354	978	0	31.2729915422
355	906	0	30.0998338866
356	981	0	31.3209195267
357	977	0	31.2569992162
358	934	0	30.5614135799
359	938	0	30.6267856622
360	943	0	30.7083050656
