0	1.11E+004
5	3.99E+003
10	9.97E+002
15	4.43E+002
20	2.49E+002
25	1.60E+002
30	1.11E+002
35	8.16E+001
40	6.26E+001
45	4.98E+001
50	4.07E+001
55	3.42E+001
60	2.97E+001
65	2.67E+001
70	2.57E+001
75	2.77E+001
80	3.83E+001
85	9.37E+001
90	2.33E+003
95	2.50E+002
100	5.73E+001
105	2.93E+001
110	1.97E+001
115	1.50E+001
120	1.22E+001
125	1.04E+001
130	9.04E+000
135	8.02E+000
140	7.20E+000
145	6.54E+000







